SSN Prefix,Years Issued
072-26-####,1936-1950
072-28-####,1951-1953
072-30-####,1954-1955
072-32-####,1956-1958
072-34-####,1959-1960
072-36-####,1961-1962
072-38-####,1963-unknown
072-40-####,1964-1965
072-42-####,1966-unknown
072-44-####,1967-unknown
072-46-####,1968-1969
072-48-####,1970-unknown
072-50-####,1971-1972
072-52-####,1973-unknown
072-54-####,1974-unknown
072-56-####,1975-unknown
072-58-####,1976-unknown
072-60-####,1977-unknown
072-62-####,1978-1979
072-64-####,1980-1981
072-66-####,1982-1983
072-68-####,1984-unknown
072-70-####,1985-1986
072-72-####,1987-unknown
072-74-####,1988-unknown
072-76-####,1988-1992
072-78-####,1988-1992
072-80-####,1992-unknown
072-82-####,1992-1995
072-84-####,1995-unknown
072-86-####,1996-1998
072-88-####,1998-unknown
072-90-####,2000-unknown
072-92-####,2002-2004
072-94-####,2004-2006
072-96-####,2006-2008
072-98-####,2008-2010
073-01-####,1936-1950
073-02-####,2010-2011
073-03-####,1936-1950
073-05-####,1936-1950
073-07-####,1936-1950
073-09-####,1936-1950
073-10-####,1936-1950
073-12-####,1936-1950
073-14-####,1936-1950
073-16-####,1936-1950
073-18-####,1936-1950
073-20-####,1936-1950
073-22-####,1936-1950
073-24-####,1936-1950
073-26-####,1936-1950
073-28-####,1951-1953
073-30-####,1954-1955
073-32-####,1956-1958
073-34-####,1959-1960
073-36-####,1961-1962
073-38-####,1963-unknown
073-40-####,1964-1965
073-42-####,1966-unknown
073-44-####,1967-1968
073-46-####,1969-unknown
073-48-####,1970-unknown
073-50-####,1971-1972
073-52-####,1973-unknown
073-54-####,1974-unknown
073-56-####,1975-unknown
073-58-####,1976-unknown
073-60-####,1977-unknown
073-62-####,1978-1979
073-64-####,1980-1981
073-66-####,1982-1983
073-68-####,1984-unknown
073-70-####,1985-1986
073-72-####,1987-unknown
073-74-####,1988-unknown
073-76-####,1988-1992
073-78-####,1988-1992
073-80-####,1992-unknown
073-82-####,1992-1995
073-84-####,1995-unknown
073-86-####,1996-1998
073-88-####,1998-unknown
073-90-####,2000-unknown
073-92-####,2002-2004
073-94-####,2004-2006
073-96-####,2006-2008
073-98-####,2008-2010
074-01-####,1936-1950
074-02-####,2010-2011
074-03-####,1936-1950
074-05-####,1936-1950
074-07-####,1936-1950
074-09-####,1936-1950
074-10-####,1936-1950
074-12-####,1936-1950
074-14-####,1936-1950
074-16-####,1936-1950
074-18-####,1936-1950
074-20-####,1936-1950
074-22-####,1936-1950
074-24-####,1936-1950
074-26-####,1936-1950
074-28-####,1951-1953
074-30-####,1954-1955
074-32-####,1956-1957
074-34-####,1958-1960
074-36-####,1961-1962
074-38-####,1963-unknown
074-40-####,1964-1965
074-42-####,1966-unknown
074-44-####,1967-1968
074-46-####,1969-unknown
074-48-####,1970-unknown
074-50-####,1971-1972
074-52-####,1973-unknown
074-54-####,1974-unknown
074-56-####,1975-unknown
074-58-####,1976-unknown
074-60-####,1977-unknown
074-62-####,1978-1979
074-64-####,1980-1981
074-66-####,1982-1983
074-68-####,1984-unknown
074-70-####,1985-1986
074-72-####,1987-unknown
074-74-####,1988-unknown
074-76-####,1988-1992
074-78-####,1988-1992
074-80-####,1992-unknown
074-82-####,1992-1995
074-84-####,1995-unknown
074-86-####,1996-1998
074-88-####,1998-unknown
074-90-####,2000-unknown
074-92-####,2002-2004
074-94-####,2004-2006
074-96-####,2006-2008
074-98-####,2008-2010
075-01-####,1936-1950
075-02-####,2010-2011
075-03-####,1936-1950
075-05-####,1936-1950
075-07-####,1936-1950
075-09-####,1936-1950
075-10-####,1936-1950
075-12-####,1936-1950
075-14-####,1936-1950
075-16-####,1936-1950
075-18-####,1936-1950
075-20-####,1936-1950
075-22-####,1936-1950
075-24-####,1936-1950
075-26-####,1936-1950
075-28-####,1951-1953
075-30-####,1954-1955
075-32-####,1956-1958
075-34-####,1959-1960
075-36-####,1961-1962
075-38-####,1963-unknown
075-40-####,1964-1965
075-42-####,1966-unknown
075-44-####,1967-1968
075-46-####,1969-unknown
075-48-####,1970-unknown
075-50-####,1971-1972
075-52-####,1973-unknown
075-54-####,1974-unknown
075-56-####,1975-unknown
075-58-####,1976-unknown
075-60-####,1977-unknown
075-62-####,1978-1979
075-64-####,1980-1981
075-66-####,1982-1983
075-68-####,1984-unknown
075-70-####,1985-1986
075-72-####,1987-unknown
075-74-####,1988-unknown
075-76-####,1988-1992
075-78-####,1988-1992
075-80-####,1992-unknown
075-82-####,1992-1995
075-84-####,1995-unknown
075-86-####,1996-1998
075-88-####,1998-unknown
075-90-####,2000-2001
075-92-####,2002-2004
075-94-####,2004-2006
075-96-####,2006-2008
075-98-####,2008-2010
076-01-####,1936-1950
076-02-####,2010-2011
076-03-####,1936-1950
076-05-####,1936-1950
076-07-####,1936-1950
076-09-####,1936-1950
076-10-####,1936-1950
076-12-####,1936-1950
076-14-####,1936-1950
076-16-####,1936-1950
076-18-####,1936-1950
076-20-####,1936-1950
076-22-####,1936-1950
076-24-####,1936-1950
076-26-####,1936-1950
076-28-####,1951-1953
076-30-####,1954-1955
076-32-####,1956-1958
076-34-####,1959-1960
076-36-####,1961-1962
076-38-####,1963-unknown
076-40-####,1964-1965
076-42-####,1966-unknown
076-44-####,1967-unknown
076-46-####,1968-1969
076-48-####,1970-unknown
076-50-####,1971-1972
076-52-####,1973-unknown
076-54-####,1974-unknown
076-56-####,1975-unknown
076-58-####,1976-unknown
076-60-####,1977-unknown
076-62-####,1978-1979
076-64-####,1980-1981
076-66-####,1982-1983
076-68-####,1984-unknown
076-70-####,1985-1986
076-72-####,1987-unknown
076-74-####,1988-unknown
076-76-####,1988-1992
076-78-####,1988-1992
076-80-####,1992-unknown
076-82-####,1992-1995
076-84-####,1995-unknown
076-86-####,1996-1998
076-88-####,1998-unknown
076-90-####,2000-2001
076-92-####,2002-2004
076-94-####,2004-2006
076-96-####,2006-2008
076-98-####,2008-2010
077-01-####,1936-1950
077-02-####,2010-2011
077-03-####,1936-1950
077-05-####,1936-1950
077-07-####,1936-1950
077-09-####,1936-1950
077-10-####,1936-1950
077-12-####,1936-1950
077-14-####,1936-1950
077-16-####,1936-1950
077-18-####,1936-1950
077-20-####,1936-1950
077-22-####,1936-1950
077-24-####,1936-1950
077-26-####,1951-unknown
077-28-####,1952-1953
077-30-####,1954-1955
077-32-####,1956-1958
077-34-####,1959-1961
077-36-####,1962-unknown
077-38-####,1963-unknown
077-40-####,1964-1965
077-42-####,1966-unknown
077-44-####,1967-1968
077-46-####,1969-unknown
077-48-####,1970-unknown
077-50-####,1971-unknown
077-52-####,1972-1973
077-54-####,1974-unknown
077-56-####,1975-unknown
077-58-####,1976-unknown
077-60-####,1977-unknown
077-62-####,1978-1979
077-64-####,1980-1981
077-66-####,1982-1983
077-68-####,1984-unknown
077-70-####,1985-1986
077-72-####,1987-unknown
077-74-####,1988-unknown
077-76-####,1988-1992
077-78-####,1988-1992
077-80-####,1992-unknown
077-82-####,1992-1995
077-84-####,1995-unknown
077-86-####,1996-1998
077-88-####,1998-unknown
077-90-####,2000-2001
077-92-####,2002-2004
077-94-####,2004-2006
077-96-####,2006-2008
077-98-####,2008-2010
078-01-####,1936-1950
078-02-####,2010-2011
078-03-####,1936-1950
078-05-####,1936-1950
078-07-####,1936-1950
078-09-####,1936-1950
078-10-####,1936-1950
078-12-####,1936-1950
078-14-####,1936-1950
078-16-####,1936-1950
078-18-####,1936-1950
078-20-####,1936-1950
078-22-####,1936-1950
078-24-####,1936-1950
078-26-####,1951-unknown
078-28-####,1952-1953
078-30-####,1954-1955
078-32-####,1956-1958
078-34-####,1959-1961
078-36-####,1962-unknown
078-38-####,1963-unknown
078-40-####,1964-1965
078-42-####,1966-unknown
078-44-####,1967-1968
078-46-####,1969-unknown
078-48-####,1970-unknown
078-50-####,1971-unknown
078-52-####,1972-1973
078-54-####,1974-unknown
078-56-####,1975-unknown
078-58-####,1976-unknown
078-60-####,1977-unknown
078-62-####,1978-1979
078-64-####,1980-1981
078-66-####,1982-1983
078-68-####,1984-unknown
078-70-####,1985-1986
078-72-####,1987-unknown
078-74-####,1988-unknown
078-76-####,1988-1992
078-78-####,1992-unknown
078-80-####,1992-unknown
078-82-####,1992-1995
078-84-####,1995-unknown
078-86-####,1997-1998
078-88-####,1998-unknown
078-90-####,2000-2001
078-92-####,2002-2004
078-94-####,2004-2006
078-96-####,2006-2008
078-98-####,2008-2010
079-01-####,1936-1950
079-02-####,2010-2011
079-03-####,1936-1950
079-05-####,1936-1950
079-07-####,1936-1950
079-09-####,1936-1950
079-10-####,1936-1950
079-12-####,1936-1950
079-14-####,1936-1950
079-16-####,1936-1950
079-18-####,1936-1950
079-20-####,1936-1950
079-22-####,1936-1950
079-24-####,1936-1950
079-26-####,1936-1950
079-28-####,1951-1953
079-30-####,1954-1955
079-32-####,1956-1958
079-34-####,1959-1961
079-36-####,1962-unknown
079-38-####,1963-unknown
079-40-####,1964-1965
079-42-####,1966-unknown
079-44-####,1967-1968
079-46-####,1969-unknown
079-48-####,1970-unknown
079-50-####,1971-unknown
079-52-####,1972-1973
079-54-####,1974-unknown
079-56-####,1975-unknown
079-58-####,1976-unknown
079-60-####,1977-unknown
079-62-####,1978-1979
079-64-####,1980-1981
079-66-####,1982-1983
079-68-####,1984-unknown
079-70-####,1985-1986
079-72-####,1987-unknown
079-74-####,1988-unknown
079-76-####,1988-1992
079-78-####,1992-unknown
079-80-####,1992-unknown
079-82-####,1992-1995
079-84-####,1995-unknown
079-86-####,1997-1998
079-88-####,1998-unknown
079-90-####,2000-2001
079-92-####,2002-2004
079-94-####,2004-2006
079-96-####,2006-2008
079-98-####,2008-2010
080-01-####,1936-1950
080-02-####,2010-2011
080-03-####,1936-1950
080-05-####,1936-1950
080-07-####,1936-1950
080-09-####,1936-1950
080-10-####,1936-1950
080-12-####,1936-1950
080-14-####,1936-1950
080-16-####,1936-1950
080-18-####,1936-1950
080-20-####,1936-1950
080-22-####,1936-1950
080-24-####,1936-1950
080-26-####,1951-unknown
080-28-####,1952-1953
080-30-####,1954-1955
080-32-####,1956-1958
080-34-####,1959-1961
080-36-####,1962-unknown
080-38-####,1963-unknown
080-40-####,1964-1965
080-42-####,1966-unknown
080-44-####,1967-1968
080-46-####,1969-unknown
080-48-####,1970-unknown
080-50-####,1971-unknown
080-52-####,1972-1973
080-54-####,1974-unknown
080-56-####,1975-unknown
080-58-####,1976-unknown
080-60-####,1977-unknown
080-62-####,1978-1979
080-64-####,1980-1981
080-66-####,1982-1983
080-68-####,1984-unknown
080-70-####,1985-1986
080-72-####,1987-unknown
080-74-####,1988-unknown
080-76-####,1988-1992
080-78-####,1992-unknown
080-80-####,1992-unknown
080-82-####,1992-1995
080-84-####,1995-unknown
080-86-####,1997-1998
080-88-####,1998-unknown
080-90-####,2000-2001
080-92-####,2002-2004
080-94-####,2004-2006
080-96-####,2006-2008
080-98-####,2008-2010
081-01-####,1936-1950
081-02-####,2010-2011
081-03-####,1936-1950
081-05-####,1936-1950
081-07-####,1936-1950
081-09-####,1936-1950
081-10-####,1936-1950
081-12-####,1936-1950
081-14-####,1936-1950
081-16-####,1936-1950
081-18-####,1936-1950
081-20-####,1936-1950
081-22-####,1936-1950
081-24-####,1936-1950
081-26-####,1936-1950
081-28-####,1951-1953
081-30-####,1954-1955
081-32-####,1956-1958
081-34-####,1959-1961
081-36-####,1962-unknown
081-38-####,1963-unknown
081-40-####,1964-1965
081-42-####,1966-unknown
081-44-####,1967-1968
081-46-####,1969-unknown
081-48-####,1970-unknown
081-50-####,1971-unknown
081-52-####,1972-1973
081-54-####,1974-unknown
081-56-####,1975-unknown
081-58-####,1976-unknown
081-60-####,1977-unknown
081-62-####,1978-1979
081-64-####,1980-1981
081-66-####,1982-1983
081-68-####,1984-1985
081-70-####,1986-unknown
081-72-####,1987-unknown
081-74-####,1988-unknown
081-76-####,1988-1992
081-78-####,1992-unknown
081-80-####,1992-unknown
081-82-####,1992-1995
081-84-####,1995-unknown
081-86-####,1997-1998
081-88-####,1998-unknown
081-90-####,2000-2001
081-92-####,2002-2004
081-94-####,2004-2006
081-96-####,2006-2008
081-98-####,2008-2010
082-01-####,1936-1950
082-02-####,2010-2011
082-03-####,1936-1950
082-05-####,1936-1950
082-07-####,1936-1950
082-09-####,1936-1950
082-10-####,1936-1950
082-12-####,1936-1950
082-14-####,1936-1950
082-16-####,1936-1950
082-18-####,1936-1950
082-20-####,1936-1950
082-22-####,1936-1950
082-24-####,1936-1950
082-26-####,1951-unknown
082-28-####,1952-1953
082-30-####,1954-1956
082-32-####,1957-1958
082-34-####,1959-1961
082-36-####,1962-unknown
082-38-####,1963-unknown
082-40-####,1964-1965
082-42-####,1966-unknown
082-44-####,1967-1968
082-46-####,1969-unknown
082-48-####,1970-unknown
082-50-####,1971-unknown
082-52-####,1972-1973
082-54-####,1974-unknown
082-56-####,1975-unknown
082-58-####,1976-unknown
082-60-####,1977-unknown
082-62-####,1978-1979
082-64-####,1980-1981
082-66-####,1982-1983
082-68-####,1984-1985
082-70-####,1986-unknown
082-72-####,1987-unknown
082-74-####,1988-unknown
082-76-####,1988-1992
082-78-####,1992-unknown
082-80-####,1992-unknown
082-82-####,1992-1995
082-84-####,1995-unknown
082-86-####,1997-1998
082-88-####,1998-unknown
082-90-####,2000-2001
082-92-####,2002-2004
082-94-####,2004-2006
082-96-####,2006-2008
082-98-####,2008-2010
083-01-####,1936-1950
083-02-####,2010-2011
083-03-####,1936-1950
083-05-####,1936-1950
083-07-####,1936-1950
083-09-####,1936-1950
083-10-####,1936-1950
083-12-####,1936-1950
083-14-####,1936-1950
083-16-####,1936-1950
083-18-####,1936-1950
083-20-####,1936-1950
083-22-####,1936-1950
083-24-####,1936-1950
083-26-####,1951-unknown
083-28-####,1952-1953
083-30-####,1954-1956
083-32-####,1957-1958
083-34-####,1959-1960
083-36-####,1961-1962
083-38-####,1963-unknown
083-40-####,1964-1965
083-42-####,1966-unknown
083-44-####,1967-1968
083-46-####,1969-unknown
083-48-####,1970-unknown
083-50-####,1971-unknown
083-52-####,1972-1973
083-54-####,1974-unknown
083-56-####,1975-unknown
083-58-####,1976-unknown
083-60-####,1977-1978
083-62-####,1979-unknown
083-64-####,1980-1981
083-66-####,1982-1983
083-68-####,1984-1985
083-70-####,1986-unknown
083-72-####,1987-unknown
083-74-####,1988-unknown
083-76-####,1988-1992
083-78-####,1992-unknown
083-80-####,1992-unknown
083-82-####,1992-1995
083-84-####,1995-unknown
083-86-####,1997-1998
083-88-####,1998-unknown
083-90-####,2000-2001
083-92-####,2002-2004
083-94-####,2004-2006
083-96-####,2006-2008
083-98-####,2008-2010
084-01-####,1936-1950
084-02-####,2010-2011
084-03-####,1936-1950
084-05-####,1936-1950
084-07-####,1936-1950
084-09-####,1936-1950
084-10-####,1936-1950
084-12-####,1936-1950
084-14-####,1936-1950
084-16-####,1936-1950
084-18-####,1936-1950
084-20-####,1936-1950
084-22-####,1936-1950
084-24-####,1936-1950
084-26-####,1951-unknown
084-28-####,1952-1953
084-30-####,1954-1956
084-32-####,1957-1958
084-34-####,1959-1961
084-36-####,1962-unknown
084-38-####,1963-unknown
084-40-####,1964-1965
084-42-####,1966-unknown
084-44-####,1967-1968
084-46-####,1969-unknown
084-48-####,1970-unknown
084-50-####,1971-unknown
084-52-####,1972-1973
084-54-####,1974-unknown
084-56-####,1975-unknown
084-58-####,1976-unknown
084-60-####,1977-1978
084-62-####,1979-unknown
084-64-####,1980-1981
084-66-####,1982-1983
084-68-####,1984-1985
084-70-####,1986-unknown
084-72-####,1987-unknown
084-74-####,1988-unknown
084-76-####,1988-1992
084-78-####,1992-unknown
084-80-####,1992-unknown
084-82-####,1992-1995
084-84-####,1995-unknown
084-86-####,1997-1998
084-88-####,1999-unknown
084-90-####,2000-2001
084-92-####,2002-2004
084-94-####,2004-2006
084-96-####,2006-2009
084-98-####,2009-2010
085-01-####,1936-1950
085-02-####,2010-2011
085-03-####,1936-1950
085-05-####,1936-1950
085-07-####,1936-1950
085-09-####,1936-1950
085-10-####,1936-1950
085-12-####,1936-1950
085-14-####,1936-1950
085-16-####,1936-1950
085-18-####,1936-1950
085-20-####,1936-1950
085-22-####,1936-1950
085-24-####,1936-1950
085-26-####,1951-unknown
085-28-####,1952-1953
085-30-####,1954-1956
085-32-####,1957-1958
085-34-####,1959-1961
085-36-####,1962-unknown
085-38-####,1963-unknown
085-40-####,1964-1965
085-42-####,1966-unknown
085-44-####,1967-1968
085-46-####,1969-unknown
085-48-####,1970-unknown
085-50-####,1971-unknown
085-52-####,1972-1973
085-54-####,1974-unknown
085-56-####,1975-unknown
085-58-####,1976-unknown
085-60-####,1977-1978
085-62-####,1979-unknown
085-64-####,1980-1981
085-66-####,1982-1983
085-68-####,1984-1985
085-70-####,1986-unknown
085-72-####,1987-unknown
085-74-####,1988-unknown
085-76-####,1988-1992
085-78-####,1992-unknown
085-80-####,1992-unknown
085-82-####,1992-1995
085-84-####,1995-unknown
085-86-####,1997-1998
085-88-####,1999-unknown
085-90-####,2001-unknown
085-92-####,2002-2004
085-94-####,2004-2006
085-96-####,2006-2009
085-98-####,2009-2010
086-01-####,1936-1950
086-02-####,2011-unknown
086-03-####,1936-1950
086-05-####,1936-1950
086-07-####,1936-1950
086-09-####,1936-1950
086-10-####,1936-1950
086-12-####,1936-1950
086-14-####,1936-1950
086-16-####,1936-1950
086-18-####,1936-1950
086-20-####,1936-1950
086-22-####,1936-1950
086-24-####,1936-1950
086-26-####,1936-1950
086-28-####,1951-1953
086-30-####,1954-1956
086-32-####,1957-1958
086-34-####,1959-1961
086-36-####,1962-unknown
086-38-####,1963-unknown
086-40-####,1964-1965
086-42-####,1966-unknown
086-44-####,1967-1968
086-46-####,1969-unknown
086-48-####,1970-unknown
086-50-####,1971-unknown
086-52-####,1972-1973
086-54-####,1974-unknown
086-56-####,1975-unknown
086-58-####,1976-unknown
086-60-####,1977-1978
086-62-####,1979-unknown
086-64-####,1980-1981
086-66-####,1982-1983
086-68-####,1984-1985
086-70-####,1986-unknown
086-72-####,1987-unknown
086-74-####,1988-unknown
086-76-####,1988-1992
086-78-####,1992-unknown
086-80-####,1992-unknown
086-82-####,1992-1995
086-84-####,1995-unknown
086-86-####,1997-1998
086-88-####,1999-unknown
086-90-####,2001-unknown
086-92-####,2002-2004
086-94-####,2004-2006
086-96-####,2006-2009
086-98-####,2009-2011
087-01-####,1936-1950
087-02-####,2011-unknown
087-03-####,1936-1950
087-05-####,1936-1950
087-07-####,1936-1950
087-09-####,1936-1950
087-10-####,1936-1950
087-12-####,1936-1950
087-14-####,1936-1950
087-16-####,1936-1950
087-18-####,1936-1950
087-20-####,1936-1950
087-22-####,1936-1950
087-24-####,1936-1950
087-26-####,1936-1950
087-28-####,1951-1953
087-30-####,1954-1956
087-32-####,1957-1958
087-34-####,1959-1961
087-36-####,1962-unknown
087-38-####,1963-unknown
087-40-####,1964-1965
087-42-####,1966-unknown
087-44-####,1967-1968
087-46-####,1969-unknown
087-48-####,1970-unknown
087-50-####,1971-unknown
087-52-####,1972-1973
087-54-####,1974-unknown
087-56-####,1975-unknown
087-58-####,1976-unknown
087-60-####,1977-1978
087-62-####,1979-unknown
087-64-####,1980-1981
087-66-####,1982-1983
087-68-####,1984-1985
087-70-####,1986-unknown
087-72-####,1987-unknown
087-74-####,1988-unknown
087-76-####,1988-1992
087-78-####,1992-unknown
087-80-####,1992-unknown
087-82-####,1992-1995
087-84-####,1995-unknown
087-86-####,1997-1998
087-88-####,1999-unknown
087-90-####,2001-unknown
087-92-####,2002-2004
087-94-####,2004-2007
087-96-####,2007-2009
087-98-####,2009-2011
088-01-####,1936-1950
088-02-####,2011-unknown
088-03-####,1936-1950
088-05-####,1936-1950
088-07-####,1936-1950
088-09-####,1936-1950
088-10-####,1936-1950
088-12-####,1936-1950
088-14-####,1936-1950
088-16-####,1936-1950
088-18-####,1936-1950
088-20-####,1936-1950
088-22-####,1936-1950
088-24-####,1936-1950
088-26-####,1936-1950
088-28-####,1951-1953
088-30-####,1954-1956
088-32-####,1957-1958
088-34-####,1959-1961
088-36-####,1962-unknown
088-38-####,1963-unknown
088-40-####,1964-1965
088-42-####,1966-unknown
088-44-####,1967-1968
088-46-####,1969-unknown
088-48-####,1970-unknown
088-50-####,1971-unknown
088-52-####,1972-1973
088-54-####,1974-unknown
088-56-####,1975-unknown
088-58-####,1976-unknown
088-60-####,1977-1978
088-62-####,1979-unknown
088-64-####,1980-1981
088-66-####,1982-1983
088-68-####,1984-1985
088-70-####,1986-unknown
088-72-####,1987-unknown
088-74-####,1988-unknown
088-76-####,1988-1992
088-78-####,1992-unknown
088-80-####,1992-unknown
088-82-####,1992-1995
088-84-####,1995-unknown
088-86-####,1997-1998
088-88-####,1999-unknown
088-90-####,2001-unknown
088-92-####,2002-2004
088-94-####,2004-2007
088-96-####,2007-2009
088-98-####,2009-2011
089-01-####,1936-1950
089-02-####,2011-unknown
089-03-####,1936-1950
089-05-####,1936-1950
089-07-####,1936-1950
089-09-####,1936-1950
089-10-####,1936-1950
089-12-####,1936-1950
089-14-####,1936-1950
089-16-####,1936-1950
089-18-####,1936-1950
089-20-####,1936-1950
089-22-####,1936-1950
089-24-####,1936-1950
089-26-####,1951-unknown
089-28-####,1952-1953
089-30-####,1954-1956
089-32-####,1957-1958
089-34-####,1959-1961
089-36-####,1962-unknown
089-38-####,1963-unknown
089-40-####,1964-1965
089-42-####,1966-unknown
089-44-####,1967-1968
089-46-####,1969-unknown
089-48-####,1970-unknown
089-50-####,1971-unknown
089-52-####,1972-1973
089-54-####,1974-unknown
089-56-####,1975-unknown
089-58-####,1976-unknown
089-60-####,1977-1978
089-62-####,1979-unknown
089-64-####,1980-1981
089-66-####,1982-1983
089-68-####,1984-1985
089-70-####,1986-unknown
089-72-####,1987-unknown
089-74-####,1988-unknown
089-76-####,1988-1992
089-78-####,1992-unknown
089-80-####,1992-unknown
089-82-####,1992-1995
089-84-####,1995-unknown
089-86-####,1997-1998
089-88-####,1999-unknown
089-90-####,2001-unknown
089-92-####,2002-2004
089-94-####,2004-2007
089-96-####,2007-2009
089-98-####,2009-2011
090-01-####,1936-1950
090-02-####,2011-unknown
090-03-####,1936-1950
090-05-####,1936-1950
090-07-####,1936-1950
090-09-####,1936-1950
090-10-####,1936-1950
090-12-####,1936-1950
090-14-####,1936-1950
090-16-####,1936-1950
090-18-####,1936-1950
090-20-####,1936-1950
090-22-####,1936-1950
090-24-####,1936-1950
090-26-####,1936-1950
090-28-####,1951-1953
090-30-####,1954-1956
090-32-####,1957-1958
090-34-####,1959-1961
090-36-####,1962-unknown
090-38-####,1963-unknown
090-40-####,1964-1965
090-42-####,1966-unknown
090-44-####,1967-1968
090-46-####,1969-unknown
090-48-####,1970-unknown
090-50-####,1971-unknown
090-52-####,1972-1973
090-54-####,1974-unknown
090-56-####,1975-unknown
090-58-####,1976-unknown
090-60-####,1977-1978
090-62-####,1979-unknown
090-64-####,1980-1981
090-66-####,1982-unknown
090-68-####,1983-1985
090-70-####,1986-unknown
090-72-####,1987-unknown
090-74-####,1988-unknown
090-76-####,1988-1992
090-78-####,1992-unknown
090-80-####,1992-unknown
090-82-####,1992-1995
090-84-####,1995-unknown
090-86-####,1997-1998
090-88-####,1999-unknown
090-90-####,2001-unknown
090-92-####,2002-2005
090-94-####,2005-2007
090-96-####,2007-2009
090-98-####,2009-2011
091-01-####,1936-1950
091-02-####,2011-unknown
091-03-####,1936-1950
091-05-####,1936-1950
091-07-####,1936-1950
091-09-####,1936-1950
091-10-####,1936-1950
091-12-####,1936-1950
091-14-####,1936-1950
091-16-####,1936-1950
091-18-####,1936-1950
091-20-####,1936-1950
091-22-####,1936-1950
091-24-####,1936-1950
091-26-####,1951-unknown
091-28-####,1952-1953
091-30-####,1954-1956
091-32-####,1957-1958
091-34-####,1959-1961
091-36-####,1962-unknown
091-38-####,1963-unknown
091-40-####,1964-1965
091-42-####,1966-1967
091-44-####,1968-unknown
091-46-####,1969-unknown
091-48-####,1970-unknown
091-50-####,1971-unknown
091-52-####,1972-1973
091-54-####,1974-unknown
091-56-####,1975-unknown
091-58-####,1976-unknown
091-60-####,1977-1978
091-62-####,1979-unknown
091-64-####,1980-1981
091-66-####,1982-1983
091-68-####,1984-1985
091-70-####,1986-unknown
091-72-####,1987-unknown
091-74-####,1988-unknown
091-76-####,1988-1992
091-78-####,1992-unknown
091-80-####,1992-unknown
091-82-####,1992-1995
091-84-####,1995-unknown
091-86-####,1997-1998
091-88-####,1999-unknown
091-90-####,2001-unknown
091-92-####,2002-2005
091-94-####,2005-2007
091-96-####,2007-2009
091-98-####,2009-2011
092-01-####,1936-1950
092-02-####,2011-unknown
092-03-####,1936-1950
092-05-####,1936-1950
092-07-####,1936-1950
092-09-####,1936-1950
092-10-####,1936-1950
092-12-####,1936-1950
092-14-####,1936-1950
092-16-####,1936-1950
092-18-####,1936-1950
092-20-####,1936-1950
092-22-####,1936-1950
092-24-####,1936-1950
092-26-####,1951-unknown
092-28-####,1952-1953
092-30-####,1954-1956
092-32-####,1957-1958
092-34-####,1959-1961
092-36-####,1962-unknown
092-38-####,1963-unknown
092-40-####,1964-1965
092-42-####,1966-unknown
092-44-####,1967-1968
092-46-####,1969-unknown
092-48-####,1970-unknown
092-50-####,1971-unknown
092-52-####,1972-1973
092-54-####,1974-unknown
092-56-####,1975-unknown
092-58-####,1976-unknown
092-60-####,1977-1978
092-62-####,1979-unknown
092-64-####,1980-1981
092-66-####,1982-1983
092-68-####,1984-1985
092-70-####,1986-unknown
092-72-####,1987-unknown
092-74-####,1988-unknown
092-76-####,1988-1992
092-78-####,1992-unknown
092-80-####,1992-unknown
092-82-####,1992-1995
092-84-####,1995-unknown
092-86-####,1997-1998
092-88-####,1999-unknown
092-90-####,2001-2003
092-92-####,2003-2005
092-94-####,2005-2007
092-96-####,2007-2009
092-98-####,2009-2011
093-01-####,1936-1950
093-02-####,2011-unknown
093-03-####,1936-1950
093-05-####,1936-1950
093-07-####,1936-1950
093-09-####,1936-1950
093-10-####,1936-1950
093-12-####,1936-1950
093-14-####,1936-1950
093-16-####,1936-1950
093-18-####,1936-1950
093-20-####,1936-1950
093-22-####,1936-1950
093-24-####,1936-1950
093-26-####,1951-unknown
093-28-####,1952-1953
093-30-####,1954-1956
093-32-####,1957-1958
093-34-####,1959-1961
093-36-####,1962-unknown
093-38-####,1963-unknown
093-40-####,1964-1965
093-42-####,1966-1967
093-44-####,1968-unknown
093-46-####,1969-unknown
093-48-####,1970-unknown
093-50-####,1971-unknown
093-52-####,1972-1973
093-54-####,1974-unknown
093-56-####,1975-unknown
093-58-####,1976-unknown
093-60-####,1977-1978
093-62-####,1979-unknown
093-64-####,1980-1981
093-66-####,1982-1983
093-68-####,1984-1985
093-70-####,1986-unknown
093-72-####,1987-unknown
093-74-####,1988-unknown
093-76-####,1988-1992
093-78-####,1992-unknown
093-80-####,1992-unknown
093-82-####,1992-1995
093-84-####,1995-unknown
093-86-####,1997-1998
093-88-####,1999-unknown
093-90-####,2001-2003
093-92-####,2003-2005
093-94-####,2005-2007
093-96-####,2007-2009
093-98-####,2009-2011
094-01-####,1936-1950
094-02-####,2011-unknown
094-03-####,1936-1950
094-05-####,1936-1950
094-07-####,1936-1950
094-09-####,1936-1950
094-10-####,1936-1950
094-12-####,1936-1950
094-14-####,1936-1950
094-16-####,1936-1950
094-18-####,1936-1950
094-20-####,1936-1950
094-22-####,1936-1950
094-24-####,1936-1950
094-26-####,1951-unknown
094-28-####,1952-1953
094-30-####,1954-1956
094-32-####,1957-1958
094-34-####,1959-1961
094-36-####,1962-unknown
094-38-####,1963-unknown
094-40-####,1964-1965
094-42-####,1966-unknown
094-44-####,1967-1968
